#Parameters = {phi=0; theta=0}
#"Frequency / GHz"	"SZmin(1),Zmax(1) [Magnitude]"
#------------------------------------------------
64.137600000000	-0.18566230257932
64.159200000000	-0.18472807523613
64.180800000000	-0.18379582761809
64.202400000000	-0.18286556426440
64.224000000000	-0.18193728970839
64.245600000000	-0.18101100847753
64.267200000000	-0.18008672509332
64.288800000000	-0.17916444407129
64.310400000000	-0.17824416992092
64.332000000000	-0.17732590714561
64.353600000000	-0.17640966024264
64.375200000000	-0.17549543370309
64.396800000000	-0.17458323201182
64.418400000000	-0.17367305964741
64.440000000000	-0.17276492108213
64.461600000000	-0.17185882078186
64.483200000000	-0.17095476320607
64.504800000000	-0.17005275280777
64.526400000000	-0.16915279403343
64.548000000000	-0.16825489132299
64.569600000000	-0.16735904910975
64.591200000000	-0.16646527182038
64.612800000000	-0.16557356387483
64.634400000000	-0.16468392968629
64.656000000000	-0.16379637366115
64.677600000000	-0.16291090019898
64.699200000000	-0.16202751369241
64.720800000000	-0.16114621852717
64.742400000000	-0.16026701908197
64.764000000000	-0.15938991972849
64.785600000000	-0.15851492483133
64.807200000000	-0.15764203874795
64.828800000000	-0.15677126582863
64.850400000000	-0.15590261041644
64.872000000000	-0.15503607684714
64.893600000000	-0.15417166944921
64.915200000000	-0.15330939254372
64.936800000000	-0.15244925044435
64.958400000000	-0.15159124745732
64.980000000000	-0.15073538788132
65.001600000000	-0.14988167600750
65.023200000000	-0.14903011611940
65.044800000000	-0.14818071249289
65.066400000000	-0.14733346939617
65.088000000000	-0.14648839108968
65.109600000000	-0.14564548182607
65.131200000000	-0.14480474585016
65.152800000000	-0.14396618739887
65.174400000000	-0.14312981070119
65.196000000000	-0.14229561997814
65.217600000000	-0.14146361944272
65.239200000000	-0.14063381329983
65.260800000000	-0.13980620574628
65.282400000000	-0.13898080097069
65.304000000000	-0.13815760315351
65.325600000000	-0.13733661646688
65.347200000000	-0.13651784507467
65.368800000000	-0.13570129313239
65.390400000000	-0.13488696478715
65.412000000000	-0.13407486417763
65.433600000000	-0.13326499543401
65.455200000000	-0.13245736267792
65.476800000000	-0.13165197002246
65.498400000000	-0.13084882157204
65.520000000000	-0.13004792142244
65.541600000000	-0.12924927366071
65.563200000000	-0.12845288236513
65.584800000000	-0.12765875160518
